,transaction_id,ip,device_id,device_type,tran_code,mcc,client_id,card_type,pin_inc_count,card_status,expiration_date,datetime,sum,oper_type,balance
51999,9897446,188.191.0.225,1159.0,atm,20,3757,364757022,CREDIT,0,active,2028-08-16,2024-11-12 00:01:45,619.01,decrease_on_acc,343090.22
52000,9902368,62.118.0.120,530.0,ATM,10,7071,364757022,CREDIT,0,active,2028-08-16,2024-11-13 03:44:07,618.99,add_on_acc,343709.21
52001,1000067,95.167.0.75,205.0,ATM,-1,3496,828308371,DEBIT,1,active,2030-03-08,2022-01-08 04:52:03,956.18,bad,151521.0
52002,1027267,37.0.127.195,1036.0,cash_in,25,6446,828308371,DEBIT,0,active,2030-03-08,2022-01-24 21:56:38,956.31,diff_cntry,150564.69
52003,1050906,217.26.0.135,688.0,ATM,30,6446,828308371,DEBIT,0,active,2030-03-08,2022-01-31 17:59:49,956.31,transfer,149608.38
52004,1133293,188.0.169.60,471.0,atm,451,6446,828308371,DEBIT,0,active,2030-03-08,2022-03-07 22:24:39,956.07,payment,148652.31
52005,1135829,188.0.189.90,838.0,Portable term,-1,8754,828308371,DEBIT,1,active,2030-03-08,2022-03-28 04:27:46,956.09,bad,148652.31
52006,1197788,37.0.127.195,1036.0,cash_in,451,8573,828308371,DEBIT,0,active,2030-03-08,2022-03-30 04:36:12,955.66,payment,147696.65
52007,1361996,79.104.60.150,438.0,cash_in,10,3686,828308371,DEBIT,0,active,2030-03-08,2022-04-10 12:29:59,956.09,in,148652.74
52008,1384295,188.0.189.90,838.0,Portable term,30,3496,828308371,DEBIT,0,active,2030-03-08,2022-04-16 12:36:36,956.19,transfer,147696.55
52009,1791666,217.26.0.135,688.0,ATM,25,4594,828308371,DEBIT,0,active,2030-03-08,2022-05-10 13:03:03,956.33,diff_cntry,146740.22
52010,2120606,188.0.189.90,838.0,Portable term,30,1719,828308371,DEBIT,0,active,2030-03-08,2022-05-18 23:19:29,956.29,transfer,145783.93
52011,2643344,95.167.0.75,205.0,ATM,451,7959,828308371,DEBIT,0,active,2030-03-08,2022-06-06 12:29:04,955.99,payment,144827.94
52012,2756293,37.0.127.195,1036.0,cash_in,25,5784,828308371,DEBIT,0,active,2030-03-08,2022-06-08 01:56:36,956.47,diff_cntry,143871.47
52013,3079740,217.26.0.210,695.0,cash_out,20,3686,828308371,DEBIT,0,active,2030-03-08,2022-06-17 01:09:25,955.92,from_acc,142915.55
52014,3283493,95.167.0.75,205.0,ATM,-1,5784,828308371,DEBIT,1,active,2030-03-08,2022-06-20 15:46:55,955.9,err_code,142915.55
52015,3426536,217.26.0.135,688.0,ATM,25,1719,828308371,DEBIT,0,active,2030-03-08,2022-08-12 17:36:14,956.12,diff_cntry,141959.43
52016,3498219,194.0.162.105,747.0,cash_in,25,5873,828308371,DEBIT,0,active,2030-03-08,2022-09-04 00:26:36,956.0,diff_cntry,141003.43
52017,3565940,188.0.189.90,838.0,Portable term,-1,5873,828308371,DEBIT,1,active,2030-03-08,2022-09-08 11:13:26,955.81,bad,141003.43
52018,3937702,151.0.38.90,394.0,ATM,20,6446,828308371,DEBIT,0,active,2030-03-08,2022-09-12 09:14:20,956.1,out,140047.33
52019,4124073,46.0.9.150,1327.0,prtbl trm,451,5784,828308371,DEBIT,0,active,2030-03-08,2022-09-27 07:22:23,955.98,payment,139091.35
52020,4145536,46.0.8.90,144.0,cash_in,10,4319,828308371,DEBIT,0,active,2030-03-08,2022-10-27 21:49:11,956.06,in_acc,140047.41
52021,4211112,37.0.127.195,1036.0,cash_in,30,5188,828308371,DEBIT,0,active,2030-03-08,2022-10-28 14:07:23,956.2,transfer,139091.21
52022,4277140,188.0.169.60,471.0,atm,-1,8420,828308371,DEBIT,1,active,2030-03-08,2022-10-31 06:15:07,956.29,bad,139091.21
52023,4374716,185.233.0.60,81.0,ATM,10,9054,828308371,DEBIT,0,active,2030-03-08,2023-01-05 23:09:04,956.09,in_acc,140047.3
52024,4539199,217.26.0.135,688.0,ATM,30,5188,828308371,DEBIT,0,active,2030-03-08,2023-01-11 03:03:49,955.75,transfer,139091.55
52025,4646657,217.26.0.135,688.0,ATM,25,3496,828308371,DEBIT,0,active,2030-03-08,2023-01-18 05:29:29,955.64,country_transfer,138135.91
52026,5078668,195.143.0.0,1361.0,cash_out,20,9054,828308371,DEBIT,0,active,2030-03-08,2023-02-27 21:33:51,955.85,out,137180.06
52027,5287715,188.0.169.60,471.0,atm,-1,8754,828308371,DEBIT,1,active,2030-03-08,2023-03-18 08:44:27,955.91,bad,137180.06
52028,5290569,46.0.9.75,1322.0,cash_out,20,4594,828308371,DEBIT,0,active,2030-03-08,2023-03-23 14:25:14,956.04,decrease_on_acc,136224.02
52029,5319047,217.26.0.135,688.0,ATM,451,4319,828308371,DEBIT,0,active,2030-03-08,2023-04-20 10:07:56,956.08,payment,135267.94
52030,5404510,37.0.127.180,1035.0,atm,20,5188,828308371,DEBIT,0,active,2030-03-08,2023-04-20 15:20:27,956.14,from_acc,134311.8
52031,5432058,217.26.0.135,688.0,ATM,25,3686,828308371,DEBIT,0,active,2030-03-08,2023-04-23 23:09:10,956.14,country_transfer,133355.66
52032,5556588,217.26.0.135,688.0,ATM,30,8573,828308371,DEBIT,0,active,2030-03-08,2023-05-29 07:01:13,955.62,transfer,132400.04
52033,5627077,128.0.24.90,889.0,ATM,10,4594,828308371,DEBIT,0,active,2030-03-08,2023-08-17 14:57:08,955.93,in_acc,133355.97
52034,5685523,188.0.169.60,471.0,atm,30,9054,828308371,DEBIT,0,active,2030-03-08,2023-08-29 12:46:35,956.03,transfer,132399.94
52035,5765009,188.128.16.76,1189.0,cash_out,20,7959,828308371,DEBIT,0,active,2030-03-08,2023-09-10 00:04:32,955.76,decrease_on_acc,131444.18
52036,5891525,217.26.0.135,688.0,ATM,451,4319,828308371,DEBIT,0,active,2030-03-08,2023-09-22 23:38:22,956.04,payment,130488.14
52037,5946527,95.167.0.75,205.0,ATM,30,4594,828308371,DEBIT,0,active,2030-03-08,2023-10-04 12:06:59,956.12,transfer,129532.02
52038,6023381,188.0.189.90,838.0,Portable term,-1,5873,828308371,DEBIT,1,active,2030-03-08,2023-10-18 05:23:22,955.96,err_code,129532.02
52039,6198542,46.0.9.150,1327.0,prtbl trm,-1,8573,828308371,DEBIT,2,active,2030-03-08,2023-11-15 10:17:01,956.12,err,129532.02
52040,6227131,185.17.0.30,1044.0,ATM,10,9054,828308371,DEBIT,0,active,2030-03-08,2023-12-18 19:22:37,956.02,add_on_acc,130488.04
52041,6258575,46.0.9.150,1327.0,prtbl trm,451,8814,828308371,DEBIT,0,active,2030-03-08,2023-12-30 22:14:29,955.94,payment,129532.1
52042,6395540,217.26.0.135,688.0,ATM,30,4319,828308371,DEBIT,0,active,2030-03-08,2023-12-31 20:32:50,955.97,transfer,128576.13
52043,6470010,188.0.169.60,471.0,atm,451,5784,828308371,DEBIT,0,active,2030-03-08,2024-01-15 01:37:45,955.91,payment,127620.22
52044,6607549,194.0.162.105,747.0,cash_in,25,7959,828308371,DEBIT,0,active,2030-03-08,2024-01-26 11:37:33,956.09,country_transfer,126664.13
52045,6609566,79.104.0.75,641.0,atm,10,8754,828308371,DEBIT,0,active,2030-03-08,2024-03-07 10:25:16,956.07,in,127620.2
52046,6713672,188.0.189.90,838.0,Portable term,30,3496,828308371,DEBIT,0,active,2030-03-08,2024-03-09 16:37:10,955.84,transfer,126664.36
52047,6749585,217.26.0.135,688.0,ATM,-1,8754,828308371,DEBIT,1,active,2030-03-08,2024-05-07 14:41:18,956.05,err,126664.36
52048,6898055,217.26.0.135,688.0,ATM,25,8573,828308371,DEBIT,0,active,2030-03-08,2024-06-27 12:49:01,956.06,diff_cntry,125708.3
52049,7042706,46.0.9.150,1327.0,prtbl trm,451,5873,828308371,DEBIT,0,active,2030-03-08,2024-07-16 09:51:04,955.76,payment,124752.54
52050,7319375,95.167.0.240,219.0,ATM,10,9054,828308371,DEBIT,0,active,2030-03-08,2024-07-19 14:12:16,956.32,in,125708.86
52051,8274618,128.0.24.15,880.0,cash_in,10,8573,828308371,DEBIT,0,active,2030-03-08,2024-08-31 07:56:49,955.95,add_on_acc,126664.81
52052,8420740,46.0.9.150,1327.0,prtbl trm,30,9054,828308371,DEBIT,0,active,2030-03-08,2024-09-05 08:10:56,955.93,transfer,125708.88
52053,8706177,188.0.189.90,838.0,Portable term,30,4319,828308371,DEBIT,0,active,2030-03-08,2024-09-08 02:53:09,955.75,transfer,124753.13
52054,8987647,193.0.151.180,68.0,atm,10,4594,828308371,DEBIT,0,active,2030-03-08,2024-09-18 17:42:33,956.16,in,125709.29
52055,9692057,188.0.189.90,838.0,Portable term,451,3968,828308371,DEBIT,0,active,2030-03-08,2024-10-06 02:00:36,956.18,payment,124753.11
52056,9939025,37.0.127.195,1036.0,cash_in,451,8420,828308371,DEBIT,0,active,2030-03-08,2024-10-22 10:21:33,956.02,payment,123797.09
52057,9939710,95.106.0.105,551.0,atm,10,3686,828308371,DEBIT,0,active,2030-03-08,2024-11-04 14:41:05,956.15,in_acc,124753.24
52058,1285426,193.0.151.225,75.0,pos trm,25,2784,191845802,CREDIT,0,act,2025-06-04,2022-02-01 22:59:05,1193.92,diff_cntry,183353.08
52059,1488692,188.0.169.150,479.0,cash_out,30,3779,191845802,CREDIT,0,act,2025-06-04,2022-02-14 03:11:42,1193.86,transfer,182159.22
52060,1569647,193.0.151.225,75.0,pos trm,30,9267,191845802,CREDIT,0,act,2025-06-04,2022-02-17 20:15:48,1193.84,transfer,180965.38
52061,1601284,188.0.169.150,479.0,cash_out,451,2784,191845802,CREDIT,0,act,2025-06-04,2022-06-16 08:03:18,1193.98,payment,179771.4
52062,1875106,95.106.0.15,542.0,atm,10,7925,191845802,CREDIT,0,act,2025-06-04,2022-07-03 19:38:51,1194.01,add_on_acc,180965.41
52063,1925327,45.154.0.0,292.0,cash_in,10,2355,191845802,CREDIT,0,act,2025-06-04,2022-07-05 19:00:09,1194.14,in,182159.55
52064,1939258,85.140.0.180,1265.0,port_trm,451,5564,191845802,CREDIT,0,act,2025-06-04,2022-08-15 12:01:24,1193.91,payment,180965.64
52065,2020813,85.140.0.180,1265.0,port_trm,-1,7602,191845802,CREDIT,1,act,2025-06-04,2022-11-02 02:52:47,1194.25,bad,180965.64
52066,2166351,188.43.0.0,1404.0,cash_out,451,9267,191845802,CREDIT,0,act,2025-06-04,2022-11-13 02:32:45,1194.12,payment,179771.52
52067,2594861,188.43.0.0,1404.0,cash_out,-1,2784,191845802,CREDIT,1,act,2025-06-04,2022-11-18 18:52:24,1194.12,bad,179771.52
52068,2810096,46.0.128.90,705.0,cash_in,10,8456,191845802,CREDIT,0,act,2025-06-04,2022-12-28 05:40:57,1194.02,in_acc,180965.54
52069,2966038,5.189.0.165,869.0,cash_out,30,1622,191845802,CREDIT,0,act,2025-06-04,2022-12-28 11:24:44,1194.05,transfer,179771.49
52070,3133880,188.43.0.0,1404.0,cash_out,451,1622,191845802,CREDIT,0,act,2025-06-04,2023-01-05 09:43:14,1194.08,payment,178577.41
52071,3531499,5.189.0.165,869.0,cash_out,451,7602,191845802,CREDIT,0,act,2025-06-04,2023-01-07 07:48:52,1193.98,payment,177383.43
52072,3802750,85.140.0.180,1265.0,port_trm,-1,2784,191845802,CREDIT,1,act,2025-06-04,2023-01-13 15:10:27,1194.01,err,177383.43
52073,3885229,85.140.0.180,1265.0,port_trm,-1,2357,191845802,CREDIT,2,act,2025-06-04,2023-02-10 20:38:43,1193.99,bad,177383.43
52074,4170538,62.118.0.30,522.0,ATM,451,2784,191845802,CREDIT,0,act,2025-06-04,2023-02-22 08:18:40,1194.02,payment,176189.41
52075,4206555,188.0.169.150,479.0,cash_out,25,1481,191845802,CREDIT,0,act,2025-06-04,2023-02-26 11:59:15,1194.04,diff_cntry,174995.37
52076,4291830,188.43.0.0,1404.0,cash_out,451,7925,191845802,CREDIT,0,act,2025-06-04,2023-03-11 23:03:43,1193.62,payment,173801.75
52077,4443528,193.0.151.225,75.0,pos trm,-1,3892,191845802,CREDIT,1,act,2025-06-04,2023-03-13 18:10:24,1194.12,bad,173801.75
52078,4529023,188.43.0.0,1404.0,cash_out,25,3892,191845802,CREDIT,0,act,2025-06-04,2023-03-13 21:15:24,1194.16,country_transfer,172607.59
52079,5039722,193.0.151.225,75.0,pos trm,451,8844,191845802,CREDIT,0,act,2025-06-04,2023-04-24 13:15:29,1194.04,payment,171413.55
52080,5173958,193.0.151.225,75.0,pos trm,25,7925,191845802,CREDIT,0,act,2025-06-04,2023-07-04 05:05:27,1194.04,country_transfer,170219.51
52081,5582193,188.0.169.150,479.0,cash_out,-1,4651,191845802,CREDIT,1,act,2025-06-04,2023-07-17 22:49:55,1193.65,err_code,170219.51
52082,5673230,188.43.0.0,1404.0,cash_out,451,1622,191845802,CREDIT,0,act,2025-06-04,2023-08-02 14:02:36,1193.99,payment,169025.52
52083,5995260,5.189.0.165,869.0,cash_out,30,2357,191845802,CREDIT,0,act,2025-06-04,2023-08-17 11:49:51,1194.14,transfer,167831.38
52084,6270548,188.0.169.150,479.0,cash_out,-1,3779,191845802,CREDIT,1,act,2025-06-04,2023-09-22 13:32:59,1194.04,err,167831.38
52085,6314080,188.43.0.0,1404.0,cash_out,451,7823,191845802,CREDIT,0,act,2025-06-04,2023-10-01 05:11:11,1194.16,payment,166637.22
52086,6464582,62.118.0.30,522.0,ATM,30,3779,191845802,CREDIT,0,act,2025-06-04,2023-10-05 05:54:29,1193.97,transfer,165443.25
52087,6484408,85.140.0.240,1271.0,ATM,20,4066,191845802,CREDIT,0,act,2025-06-04,2023-10-06 04:29:00,1193.82,from_acc,164249.43
52088,6647040,188.43.0.0,1404.0,cash_out,451,5564,191845802,CREDIT,0,act,2025-06-04,2023-10-12 23:21:26,1193.74,payment,163055.69
52089,6690862,5.189.0.165,869.0,cash_out,451,7303,191845802,CREDIT,0,act,2025-06-04,2023-10-27 23:26:29,1194.07,payment,161861.62
52090,7010119,193.0.151.225,75.0,pos trm,25,5856,191845802,CREDIT,0,act,2025-06-04,2023-10-28 18:19:02,1193.78,country_transfer,160667.84
52091,7099400,193.0.151.225,75.0,pos trm,-1,3630,191845802,CREDIT,1,act,2025-06-04,2023-11-12 11:49:26,1194.01,bad,160667.84
52092,7279876,134.0.98.180,804.0,atm,10,7925,191845802,CREDIT,0,act,2025-06-04,2023-11-17 17:01:23,1193.89,in,161861.73
52093,7443316,46.0.176.165,129.0,ATM,10,7925,191845802,CREDIT,0,act,2025-06-04,2023-11-23 19:14:57,1194.03,in,163055.76
52094,7563730,62.118.0.30,522.0,ATM,-1,7602,191845802,CREDIT,1,act,2025-06-04,2023-11-25 10:57:55,1194.02,err_code,163055.76
52095,7631369,193.0.151.225,75.0,pos trm,451,1481,191845802,CREDIT,0,act,2025-06-04,2023-11-25 22:19:09,1193.82,payment,161861.94
52096,7713871,188.43.0.0,1404.0,cash_out,30,5564,191845802,CREDIT,0,act,2025-06-04,2023-11-30 07:22:30,1194.06,transfer,160667.88
52097,7745233,46.0.188.135,1238.0,atm,20,2687,191845802,CREDIT,0,act,2025-06-04,2023-12-31 20:30:52,1194.18,from_acc,159473.7
52098,8090686,62.118.0.30,522.0,ATM,451,9097,191845802,CREDIT,0,act,2025-06-04,2024-01-02 11:52:48,1193.83,payment,158279.87
52099,8253622,62.118.0.30,522.0,ATM,30,9267,191845802,CREDIT,0,act,2025-06-04,2024-02-07 15:30:04,1193.78,transfer,157086.09
52100,8321409,85.140.0.180,1265.0,port_trm,25,7506,191845802,CREDIT,0,act,2025-06-04,2024-04-29 03:29:33,1193.99,diff_cntry,155892.1
52101,8471355,188.0.169.150,479.0,cash_out,451,7823,191845802,CREDIT,0,act,2025-06-04,2024-05-05 22:38:01,1193.96,payment,154698.14
52102,8598055,5.189.0.165,869.0,cash_out,30,7823,191845802,CREDIT,0,act,2025-06-04,2024-05-12 02:12:50,1193.99,transfer,153504.15
52103,9077666,188.0.169.150,479.0,cash_out,25,8844,191845802,CREDIT,0,act,2025-06-04,2024-06-10 09:06:47,1193.82,country_transfer,152310.33
52104,9083393,62.118.0.30,522.0,ATM,451,7823,191845802,CREDIT,0,act,2025-06-04,2024-06-10 15:17:38,1193.87,payment,151116.46
52105,9246913,193.0.151.225,75.0,pos trm,25,8844,191845802,CREDIT,0,act,2025-06-04,2024-06-23 19:31:23,1194.0,diff_cntry,149922.46
52106,9312049,188.0.169.150,479.0,cash_out,30,7823,191845802,CREDIT,0,act,2025-06-04,2024-07-10 01:22:24,1194.09,transfer,148728.37
52107,9416700,217.26.0.15,675.0,cash_out,20,3779,191845802,CREDIT,0,act,2025-06-04,2024-09-18 21:56:51,1193.97,out,147534.4
52108,9449191,5.189.0.165,869.0,cash_out,30,8794,191845802,CREDIT,0,act,2025-06-04,2024-10-15 04:22:16,1194.1,transfer,146340.3
52109,9471142,193.0.151.225,75.0,pos trm,451,9267,191845802,CREDIT,0,act,2025-06-04,2024-10-21 00:25:18,1193.85,payment,145146.45
52110,9481465,188.0.169.150,479.0,cash_out,451,5856,191845802,CREDIT,0,act,2025-06-04,2024-11-05 04:53:29,1194.23,payment,143952.22
52111,9516133,188.0.169.150,479.0,cash_out,25,9329,191845802,CREDIT,0,act,2025-06-04,2024-11-08 10:38:53,1194.24,country_transfer,142757.98
52112,9606915,85.140.0.180,1265.0,port_trm,25,3172,191845802,CREDIT,0,act,2025-06-04,2024-11-22 06:14:07,1194.14,diff_cntry,141563.84
52113,9876312,85.140.0.180,1265.0,port_trm,25,7602,191845802,CREDIT,0,act,2025-06-04,2024-11-23 22:36:43,1194.06,diff_cntry,140369.78
52114,1099889,128.0.24.180,897.0,atm,20,2923,860457500,CREDIT,0,active,2027-04-11,2022-01-08 23:26:47,497.15,decrease_on_acc,160910.85
52115,1151687,188.18.0.15,222.0,cash_out,-1,9049,860457500,CREDIT,1,active,2027-04-11,2022-01-22 13:52:15,496.94,bad,160910.85
52116,1216875,188.0.0.180,1218.0,port_trm,-1,4163,860457500,CREDIT,2,active,2027-04-11,2022-02-06 01:11:32,496.67,err_code,160910.85
52117,1464787,95.106.0.120,553.0,cash_in,451,7493,860457500,CREDIT,0,active,2027-04-11,2022-02-26 13:55:25,497.04,payment,160413.81
52118,1669294,188.18.0.15,222.0,cash_out,20,4757,860457500,CREDIT,0,active,2027-04-11,2022-03-05 22:26:21,497.24,out,159916.57
52119,1676709,128.0.24.45,883.0,atm,10,6431,860457500,CREDIT,0,active,2027-04-11,2022-03-15 08:21:46,497.07,in,160413.64
52120,1820897,78.24.158.219,949.0,port_trm,-1,7862,860457500,CREDIT,1,active,2027-04-11,2022-03-16 11:47:44,496.86,bad,160413.64
52121,2087704,46.0.143.105,819.0,cash_out,20,7493,860457500,CREDIT,0,active,2027-04-11,2022-03-19 04:24:31,497.03,from_acc,159916.61
52122,2583281,212.20.0.0,445.0,ATM,30,9154,860457500,CREDIT,0,active,2027-04-11,2022-04-17 09:11:17,496.9,transfer,159419.71
52123,2594821,95.106.0.120,553.0,cash_in,30,7493,860457500,CREDIT,0,active,2027-04-11,2022-05-26 17:38:36,496.98,transfer,158922.73
52124,2685045,46.0.0.135,664.0,cash_out,25,3507,860457500,CREDIT,0,active,2027-04-11,2022-06-18 21:57:15,497.0,diff_cntry,158425.73
52125,2840336,5.189.0.60,860.0,cash_in,10,7292,860457500,CREDIT,0,active,2027-04-11,2022-07-04 23:49:25,496.88,in,158922.61
52126,3013080,46.0.8.0,137.0,cash_out,20,6431,860457500,CREDIT,0,active,2027-04-11,2022-07-14 06:38:55,497.1,out,158425.51
52127,3132969,212.20.0.0,445.0,ATM,25,5592,860457500,CREDIT,0,active,2027-04-11,2022-07-28 21:16:03,497.05,diff_cntry,157928.46
52128,3186006,86.111.0.210,1358.0,prtbl trm,30,4667,860457500,CREDIT,0,active,2027-04-11,2022-09-12 13:01:31,497.11,transfer,157431.35
52129,3761114,95.106.0.120,553.0,cash_in,451,3491,860457500,CREDIT,0,active,2027-04-11,2022-09-27 03:24:02,497.02,payment,156934.33
52130,3959399,62.118.0.195,535.0,atm,10,7941,860457500,CREDIT,0,active,2027-04-11,2022-11-11 14:01:26,497.0,add_on_acc,157431.33
52131,4237366,86.111.0.210,1358.0,prtbl trm,451,5592,860457500,CREDIT,0,active,2027-04-11,2022-11-16 13:30:19,496.96,payment,156934.37
52132,4618706,46.0.0.135,664.0,cash_out,451,1709,860457500,CREDIT,0,active,2027-04-11,2022-12-22 20:19:44,497.25,payment,156437.12
52133,4677195,212.20.0.0,445.0,ATM,451,3507,860457500,CREDIT,0,active,2027-04-11,2023-01-22 03:01:35,496.98,payment,155940.14
52134,4838138,188.18.0.15,222.0,cash_out,-1,3507,860457500,CREDIT,1,active,2027-04-11,2023-01-30 13:15:47,497.13,err_code,155940.14
52135,4907029,188.18.0.15,222.0,cash_out,25,5856,860457500,CREDIT,0,active,2027-04-11,2023-02-21 11:17:11,497.27,diff_cntry,155442.87
52136,5237379,188.0.0.180,1218.0,port_trm,30,7493,860457500,CREDIT,0,active,2027-04-11,2023-04-17 21:21:30,496.99,transfer,154945.88
52137,5454478,78.24.158.219,949.0,port_trm,-1,9049,860457500,CREDIT,1,active,2027-04-11,2023-05-15 10:18:23,496.77,err,154945.88
52138,5753759,188.18.0.15,222.0,cash_out,25,7941,860457500,CREDIT,0,active,2027-04-11,2023-06-10 05:23:19,497.06,country_transfer,154448.82
52139,5872711,37.0.124.150,731.0,prtbl trm,451,7493,860457500,CREDIT,0,active,2027-04-11,2023-07-14 18:57:00,497.0,payment,153951.82
52140,5887394,86.111.0.210,1358.0,prtbl trm,25,2452,860457500,CREDIT,0,active,2027-04-11,2023-08-11 14:21:44,497.11,diff_cntry,153454.71
52141,6029493,128.0.94.0,1094.0,atm,20,7292,860457500,CREDIT,0,active,2027-04-11,2023-08-23 05:26:29,496.95,from_acc,152957.76
52142,6181929,109.126.0.60,369.0,cash_in,10,1709,860457500,CREDIT,0,active,2027-04-11,2023-08-29 08:26:06,497.22,in,153454.98
52143,6895615,46.0.0.135,664.0,cash_out,30,5953,860457500,CREDIT,0,active,2027-04-11,2023-08-31 01:03:56,496.95,transfer,152958.03
52144,6907303,212.20.0.0,445.0,ATM,451,7941,860457500,CREDIT,0,active,2027-04-11,2023-09-02 11:19:06,496.83,payment,152461.2
52145,6950127,78.24.158.219,949.0,port_trm,30,9154,860457500,CREDIT,0,active,2027-04-11,2023-09-17 08:50:03,496.93,transfer,151964.27
52146,7020638,151.0.38.90,394.0,ATM,10,4320,860457500,CREDIT,0,active,2027-04-11,2023-10-11 07:39:26,497.02,in,152461.29
52147,7054295,188.18.0.15,222.0,cash_out,30,4163,860457500,CREDIT,0,active,2027-04-11,2023-10-17 00:28:04,496.91,transfer,151964.38
52148,7252347,188.18.0.15,222.0,cash_out,30,4966,860457500,CREDIT,0,active,2027-04-11,2023-10-20 23:50:10,496.86,transfer,151467.52
52149,7350112,188.18.0.15,222.0,cash_out,30,9049,860457500,CREDIT,0,active,2027-04-11,2023-10-22 01:53:38,497.26,transfer,150970.26
52150,7512534,188.0.166.60,1303.0,atm,20,4757,860457500,CREDIT,0,active,2027-04-11,2023-12-22 03:22:34,497.1,out,150473.16
52151,7895945,46.0.0.135,664.0,cash_out,30,2288,860457500,CREDIT,0,active,2027-04-11,2024-01-05 06:18:37,497.12,transfer,149976.04
52152,7902993,193.0.151.45,53.0,ATM,20,5592,860457500,CREDIT,0,active,2027-04-11,2024-02-07 09:07:14,497.04,from_acc,149479.0
52153,8093502,31.134.0.0,1116.0,atm,20,2452,860457500,CREDIT,0,active,2027-04-11,2024-04-09 04:03:39,497.08,decrease_on_acc,148981.92
52154,8190223,188.0.166.180,1312.0,ATM,10,1709,860457500,CREDIT,0,active,2027-04-11,2024-04-12 05:01:11,497.03,add_on_acc,149478.95
52155,8243714,37.0.124.150,731.0,prtbl trm,451,9729,860457500,CREDIT,0,active,2027-04-11,2024-04-14 19:42:12,496.97,payment,148981.98
52156,8301423,188.18.0.0,220.0,atm,25,1709,860457500,CREDIT,0,active,2027-04-11,2024-04-15 03:30:30,496.88,country_transfer,148485.1
52157,8321070,88.210.0.195,359.0,cash_out,20,4667,860457500,CREDIT,0,active,2027-04-11,2024-06-07 05:16:35,497.22,out,147987.88
52158,8361382,134.0.98.195,806.0,cash_in,10,1709,860457500,CREDIT,0,active,2027-04-11,2024-06-12 18:58:30,497.2,add_on_acc,148485.08
52159,8787744,95.106.0.120,553.0,cash_in,-1,5856,860457500,CREDIT,1,active,2027-04-11,2024-06-14 02:50:45,497.22,err,148485.08
52160,8878586,188.18.0.15,222.0,cash_out,30,9729,860457500,CREDIT,0,active,2027-04-11,2024-06-21 10:58:57,496.95,transfer,147988.13
52161,9076615,95.167.0.60,204.0,ATM,20,4966,860457500,CREDIT,0,active,2027-04-11,2024-07-19 22:29:16,497.04,out,147491.09
52162,9214931,78.24.158.219,949.0,port_trm,25,5953,860457500,CREDIT,0,active,2027-04-11,2024-08-14 09:59:07,497.03,diff_cntry,146994.06
52163,9432033,95.106.0.120,553.0,cash_in,25,5863,860457500,CREDIT,0,active,2027-04-11,2024-09-10 17:02:49,496.73,diff_cntry,146497.33
52164,9757099,95.106.0.120,553.0,cash_in,30,8719,860457500,CREDIT,0,active,2027-04-11,2024-09-16 07:17:07,496.9,transfer,146000.43
52165,9791766,217.112.0.0,1471.0,ATM,20,9729,860457500,CREDIT,0,active,2027-04-11,2024-11-28 17:40:33,496.93,from_acc,145503.5
52166,9903446,82.200.0.195,624.0,atm,10,7152,969838140,DEBIT,0,active,2030-06-10,2024-08-16 05:03:19,509.82,add_on_acc,652965.0623529411
52167,9999484,193.0.149.210,1158.0,atm,30,7855,198328433,DEBIT,0,act,2028-07-10,2024-11-07 20:47:53,332.13,transfer,906682.2157692309
52168,9843429,212.17.0.210,1330.0,atm,451,9011,527729205,CREDIT,0,act,2030-03-06,2024-11-03 05:48:50,722.0,payment,600833.1892857143
52169,9921632,128.0.81.30,1290.0,atm,30,9494,298813281,CREDIT,0,active,2026-09-13,2024-11-28 17:51:37,624.9,transfer,244238.81615384616
52170,9864567,145.255.0.165,246.0,atm,451,2030,443427305,DEBIT,0,act,2030-09-16,2024-11-03 10:55:14,172.25,payment,637743.3666666667
52171,9841695,2.94.0.225,1472.0,atm,10,7968,514552667,DEBIT,0,active,2029-12-25,2024-09-14 18:44:30,701.19,add_on_acc,692129.122
52172,9961927,212.13.0.75,241.0,atm,25,3455,988406718,CREDIT,0,act,2027-01-31,2024-10-17 17:03:50,950.35,country_transfer,126042.07207547167
52173,9989562,128.0.80.60,432.0,atm,451,8441,943042597,DEBIT,0,active,2030-01-04,2024-11-24 09:00:38,758.85,payment,529703.2023728814
52174,9819582,128.0.80.60,432.0,atm,10,9170,578559870,DEBIT,0,act,2029-08-15,2024-10-31 02:01:31,464.93,in,302541.6855932203
52175,9958641,85.21.0.105,272.0,atm,25,6660,451238135,DEBIT,0,active,2027-09-23,2024-11-19 04:09:45,518.96,country_transfer,399395.4960377359
52176,9628471,178.44.0.90,1293.0,atm,10,4551,168229833,CREDIT,0,act,2027-10-23,2024-11-03 21:12:39,1198.81,add_on_acc,315797.0855555556
52177,9946946,46.0.42.120,1494.0,atm,25,4575,459905582,DEBIT,0,act,2029-04-19,2024-11-23 22:54:12,934.04,diff_cntry,590293.4490909091
52178,9701112,2.94.0.240,1042.0,atm,25,6124,470045409,CREDIT,0,active,2027-12-20,2024-11-28 10:53:15,989.07,country_transfer,188485.8548148148
52179,9664650,46.0.43.105,1489.0,atm,25,3498,645465549,CREDIT,0,active,2027-06-14,2024-10-30 09:40:43,451.16,country_transfer,964263.1598245612
